our_slug	polycab_url
industries/cables-by-type/lv-power-cable/polycab-lv-is-7098-i-1c-a2xfay-a2xway	https://polycab.com/polycab-lv-is-7098-i-1c-a2xfay-a2xway/a-5043/p-54734
industries/cables-by-type/lv-power-cable/polycab-lv-is-7098-i-35c-2xy	https://polycab.com/polycab-lv-is-7098-i-35c-2xy/a-5046/p-54744
industries/cables-by-type/lv-power-cable/polycab-lv-is-7098-i-35c-a2xy	https://polycab.com/polycab-lv-is-7098-i-35c-a2xy/a-5046/p-54746
industries/cables-by-type/lv-power-cable/polycab-lv-is-7098-i-4c-2xwy	https://polycab.com/polycab-lv-is-7098-i-4c-2xwy/a-5043/p-54726
industries/cables-by-type/lv-power-cable/polycab-lv-is-7098-i-4c-a2xy	https://polycab.com/polycab-lv-is-7098-i-4c-a2xy/a-5046/p-54754
industries/cables-by-type/mv-power-cable/polycab-mv-15kv-al-ul-1072-epr-100	https://polycab.com/polycab-mv-15kv-al-ul-1072-epr-100/a-3908/p-55423
industries/cables-by-type/mv-power-cable/polycab-mv-1t-al-xlpe-as-nzs-12722kv	https://polycab.com/polycab-mv-1t-al-xlpe-as-nzs-12722kv/a-3908/p-55193
industries/cables-by-type/mv-power-cable/polycab-mv-1t-al-xlpe-as-nzs-63511kv-atr	https://polycab.com/polycab-mv-1t-al-xlpe-as-nzs-63511kv-atr/a-3908/p-55189
industries/cables-by-type/mv-power-cable/polycab-mv-35kv-al-ul-1072-epr-100	https://polycab.com/polycab-mv-35kv-al-ul-1072-epr-100/a-3908/p-55439
industries/cables-by-type/mv-power-cable/polycab-mv-35kv-al-ul-1072-trxlpe-133	https://polycab.com/polycab-mv-35kv-al-ul-1072-trxlpe-133/a-3908/p-55445
industries/cables-by-application/utility/polycab-mv-cu-iec-60502-2-12-20kv	https://polycab.com/polycab-mv-cu-iec-60502-2-1220kv/a-3908/p-55409
industries/cables-by-type/mv-power-cable/polycab-mv-3c-al-epr-iceanema-25kv	https://polycab.com/polycab-mv-3c-al-epr-iceanema-25kv/a-3908/p-55239
industries/cables-by-type/mv-power-cable/polycab-mv-3c-al-xlpe-atr-as-nzs-1933kv	https://polycab.com/polycab-mv-3c-al-xlpe-atr-as-nzs-1933kv/a-3908/p-55153
industries/cables-by-type/mv-power-cable/polycab-mv-3c-cu-xlpe-as-nzs-1933kv	https://polycab.com/polycab-mv-3c-cu-xlpe-as-nzs-1933kv/a-3908/p-55149
industries/cables-by-type/mv-power-cable/polycab-mv-al-bs-7870-4-10-1933kv	https://polycab.com/polycab-mv-al-bs-7870-4-10-1933kv/a-3908/p-55017
industries/cables-by-type/mv-power-cable/polycab-mv-al-bs-7870-4-10-63511kv-triplex	https://polycab.com/polycab-mv-al-bs-7870-4-10-63511kv-triplex/a-3908/p-55031
industries/cables-by-type/mv-power-cable/polycab-mv-al-iec-60502-2-1220kv	https://polycab.com/polycab-mv-al-iec-60502-2-1220kv/a-3908/p-55419
industries/cables-by-standards/iec-60840/polycab-ehv-cu-pb-110kv	https://polycab.com/polycab-ehv-cu-pb-110kv/a-3908/p-55361
industries/cables-by-type/mv-power-cable/polycab-mv-cu-bs-7870-4-10-1933kv	https://polycab.com/polycab-mv-cu-bs-7870-4-10-1933kv/a-3908/p-55023
industries/cables-by-type/mv-power-cable/polycab-mv-cu-iec-60502-2-1830kv	https://polycab.com/polycab-mv-cu-iec-60502-2-1830kv/a-3908/p-55411
industries/cables-by-type/mv-power-cable/polycab-mv-cu-iec-60502-2-87-15kv	https://polycab.com/polycab-mv-cu-iec-60502-2-87-15kv/a-3908/p-55407
industries/cables-by-type/mv-power-cable/polycab-mv-is-7098-ii-1c-2xway2xfay-6666kvue	https://polycab.com/polycab-mv-is-7098-ii-1c-2xway2xfay-6666kv-ue/a-3908/p-55061
industries/cables-by-type/mv-power-cable/polycab-mv-is-7098-ii-1c-a2xwaya2xfay-1933kve	https://polycab.com/polycab-mv-is-7098-ii-1c-a2xwaya2xfay-19-33kv-e/a-3908/p-55071
industries/cables-by-type/mv-power-cable/polycab-mv-is-7098-ii-3c-2xwy2xfy-3333kvue	https://polycab.com/polycab-mv-is-7098-ii-3c-2xwy2xfy-3333kv-ue/a-3908/p-55089
industries/cables-by-type/mv-power-cable/polycab-mv-is-7098-ii-3c-2xwy2xfy-6666kvue	https://polycab.com/polycab-mv-is-7098-ii-3c-2xwy2xfy-6666kv-ue/a-3908/p-55093
industries/cables-by-type/mv-power-cable/polycab-mv-is-7098-ii-3c-a2xwya2xfy-6666kvue	https://polycab.com/polycab-mv-is-7098-ii-3c-a2xwya2xfy-6666kv-ue/a-3908/p-55109
industries/cables-by-type/mv-power-cable/polycab-mv-sc-al-epr-iceanema-5kv	https://polycab.com/polycab-mv-sc-al-epr-iceanema-5kv/a-3908/p-55213
industries/cables-by-type/mv-power-cable/polycab-mv-sc-al-xlpe-as-nzs-1933kv copy	https://polycab.com/polycab-mv-sc-al-xlpe-as-nzs-1933kv/a-3908/p-55121
industries/cables-by-type/mv-power-cable/polycab-mv-sc-al-xlpe-atr-as-nzs-63511kv	https://polycab.com/polycab-mv-sc-al-xlpe-atr-as-nzs-63511kv/a-3908/p-55135
industries/cables-by-type/others/aerial-bunched-cable/polycab-aerial-bunched-cable-1100v-ac-abc	https://polycab.com/polycab-aerial-bunched-cable-1100v-ac-abc/a-3907/p-55618
industries/cables-by-type/mv-power-cable/polycab-mv-sc-cu-xlpe-as-nzs-1933kv	https://polycab.com/polycab-mv-sc-cu-xlpe-as-nzs-1933kv/a-3908/p-55119
industries/cables-by-type/mv-power-cable/polycab-mv15kv-cu-ul-1072-trxlpe-133	https://polycab.com/polycab-mv15kv-cu-ul-1072-trxlpe-133/a-3908/p-55437
industries/cables-by-type/others/aerial-bunched-cable/polycab-aerial-bunched-cable-1933kv-acabc	https://polycab.com/polycab-aerial-bunched-cable-1933kv-ac-abc/a-3907/p-55620
industries/cables-by-type/others/aerial-bunched-cable/polycab-aerial-bunched-cable-63511kv-ac-abc	https://polycab.com/polycab-aerial-bunched-cable-63511kv-ac-abc/a-3907/p-55622
industries/cables-by-type/others/building-wires/polycab-hr-fr-lsh-lf-green-wire-1100v-ac-is-694	https://polycab.com/polycab-hr-fr-lsh-lf-green-wire-1100v-ac-is-694/a-3901/p-54921
industries/cables-by-type/others/control-cable/polycab-lv-15-cu-iec-60502-1-061kv-mc-swa	https://polycab.com/polycab-lv-15-cu-iec-60502-1-061kv-mc-swa/a-5043/p-55307
industries/cables-by-type/others/control-cable/polycab-lv-is-7098-i-mc-25-2xy	https://polycab.com/polycab-lv-is-7098-i-mc-25-2xy/a-5043/p-54766
industries/cables-by-type/others/control-cable/polycab-type-ck-bs-6231-switch-gear-and-control-gear-wiring-061kv-ac	https://polycab.com/polycab-type-ck-bs-6231-switch-gear-control-gear-wiring-061kv-ac/a-5040/p-54836
industries/cables-by-type/others/defence/polycab-h05bb-f-bsen-50525-2-21-mc-300500v-ac	https://polycab.com/polycab-h05bb-f-bsen-50525-2-21-mc-300500v-ac/a-5050/p-55586
industries/cables-by-type/others/industrial-cable/polycab-festoon-flat-25sqmm-multicore-cable	https://polycab.com/polycab-festoon-flat-25sqmm-multicore-cable/a-5040/p-55501
industries/cables-by-type/mv-power-cable/polycab-mv-cu-bs-6622-8715kv	https://polycab.com/polycab-mv-cu-bs-6622-8715kv/a-3908/p-54997
industries/cables-by-type/others/defence/polycab-sir-sc-1100v-ac-is-9968-1	https://polycab.com/polycab-sir-sc-1100v-ac-is-9968-1/a-5050/p-54931
industries/cables-by-type/others/domestic-appliance-and-lighting-cable/polycab-al-xhhw-2-type-mc-al-armoured-pvc-jacket-ul-1569-600v	https://polycab.com/polycab-al-xhhw-2-type-mc-al-armoured-pvc-jacket-ul-1569-600v/a-5040/p-54957
industries/cables-by-type/others/domestic-appliance-and-lighting-cable/polycab-h05v2-uh05v2-rh07v2-uh07v2-r-bsen-50525-2-31-sc-300500vand450750v-ac	https://polycab.com/polycab-01y-r-sc-1100v-ac-is-694/a-5040/p-55628
industries/cables-by-type/others/fire-protection-cable/polycab-firealarm-shielded-armoured-cable	https://polycab.com/polycab-firealarm-shielded-armoured-cable/a-5047/p-54790
industries/cables-by-type/others/fire-protection-cable/polycab-ignis-241	https://polycab.com/polycab-ignis-241/a-5047/p-54884
industries/cables-by-type/others/fire-protection-cable/polycab-ignis-215	https://polycab.com/polycab-ignis-215/a-5047/p-54880
industries/cables-by-type/others/fire-protection-cable/polycab-ignis-230	https://polycab.com/polycab-ignis-230/a-5047/p-54870
industries/cables-by-type/others/fire-protection-cable/polycab-ignis-241 copy	https://polycab.com/polycab-ignis-241/a-5047/p-54884
industries/cables-by-type/others/high-temperature-cable/polycab-h05rn-f-bsen-50525-2-21-mc-300500v-ac	https://polycab.com/polycab-h05rn-f-bsen-50525-2-21-mc-300500v-ac/a-5050/p-54830
industries/cables-by-type/others/high-temperature-cable/polycab-h07rn-f-bsen-50525-2-21-mc-450750v-ac	https://polycab.com/polycab-h07rn-f-bsen-50525-2-21-mc-450750v-ac/a-5050/p-54832
industries/cables-by-type/others/industrial-cable/polycab-01y-k-sc-1100v-ac-is-694	https://polycab.com/polycab-01y-k-sc-1100v-ac-is-694/a-5040/p-55626
industries/cables-by-type/others/industrial-cable/polycab-02ayy-2-core-1100v-is-694-flat-cable	https://polycab.com/polycab-02ayy-2-core-1100v-is-694-flat-cable/a-3901/p-54927
industries/cables-by-type/others/industrial-cable/polycab-3192a3182a3183a3184a3185a-bs-6004-mc-300500v-ac	https://polycab.com/polycab-3192a3182a3183a3184a3185a-bs-6004-mc-300500v-ac/a-3904/p-55477
industries/cables-by-type/others/industrial-cable/polycab-02yy-k-mc-1100v-ac-is-694	https://polycab.com/polycab-02yy-k-mc-1100v-ac-is-694/a-5046/p-54812
industries/cables-by-type/others/industrial-cable/polycab-al-type-tc-thhnthwn-2-cable-600v	https://polycab.com/polycab-al-type-tc-thhnthwn-2-cable-600v/a-5040/p-54961
industries/cables-by-type/others/industrial-cable/polycab-al-xhhw-2-type-mc-al-armoured-pvc-jacket-ul-1569-600v	https://polycab.com/polycab-al-xhhw-2-type-mc-al-armoured-pvc-jacket-ul-1569-600v/a-5040/p-54957
industries/cables-by-type/others/industrial-cable/polycab-classic-110-cy-screened-300500v-ac	https://polycab.com/polycab-classic-110-cy-screened-300500v-ac/a-5040/p-55650
industries/cables-by-type/others/industrial-cable/polycab-classic-110-orange-300500v-ac	https://polycab.com/polycab-classic-110-orange-300500v-ac/a-5040/p-55604
industries/cables-by-type/others/industrial-cable/polycab-cu-se-style-r-ul-854-600v	https://polycab.com/polycab-cu-se-style-r-ul-854-600v/a-5035/p-54852
industries/cables-by-type/others/industrial-cable/polycab-cu-type-tctc-er-thhnthwn-2-tray-cable	https://polycab.com/polycab-cu-type-tctc-er-thhnthwn-2-tray-cable/a-3904/p-55564
industries/cables-by-type/others/industrial-cable/polycab-festoon-flat-15sqmm-multicore-cable	https://polycab.com/polycab-festoon-flat-15sqmm-multicore-cable/a-5040/p-55499
industries/cables-by-type/others/industrial-cable/polycab-h05v-uh05v-rh05v-k-bsen-50525-2-31-sc-300500v-ac	https://polycab.com/polycab-h05v-uh05v-rh05v-k-bsen-50525-2-31-sc-300500v-ac/a-5040/p-55325
industries/cables-by-type/others/industrial-cable/polycab-h05gg-fh05ggh2-f-bsen-50525-2-21-mc-300500v-ac	https://polycab.com/polycab-h05gg-fh05ggh2-f-bsen-50525-2-21-mc-300500v-ac/a-5050/p-55590
industries/cables-by-type/others/industrial-cable/polycab-h07z-r-bsen-50525-3-41-450750v-ac	https://polycab.com/polycab-h07z-r-bsen-50525-3-41-450750v-ac/a-5040/p-55321
industries/cables-by-type/others/industrial-cable/polycab-h05z-kh07z-k-bsen-50525-3-41-sc-300500vand450750v-ac	https://polycab.com/polycab-h05z-kh07z-k-bsen-50525-3-41-sc-300500v450750v-ac/a-5040/p-54915
industries/cables-by-type/others/industrial-cable/polycab-h07rn8-f-bsen-50525-2-21-mc-450750v-ac	https://polycab.com/polycab-h07rn8-f-bsen-50525-2-21-mc-450750v-ac/a-5043/p-55580
industries/cables-by-type/others/industrial-cable/polycab-hffr-04xzz-k04xzxz-k-mc-1100v-ac-is-17048	https://polycab.com/polycab-hffr-04xzz-k04xzxz-k-mc-1100v-ac-is-17048/a-5044/p-54822
industries/cables-by-type/others/industrial-cable/polycab-hffr-04xz-r-sc-1100v-ac-is-17048	https://polycab.com/polycab-hffr-04xz-r-sc-1100v-ac-is-17048/a-5042/p-55640
industries/cables-by-type/others/industrial-cable/polycab-hffr-4xzz-k04xzxz-k-1100v-ac-is-17048-flat-cable	https://polycab.com/polycab-hffr-4xzz-k04xzxz-k-1100v-ac-is-17048-flat-cable/a-5044/p-55646
industries/cables-by-type/others/industrial-cable/polycab-thhn-al-ul-83-600v	https://polycab.com/polycab-thhn-al-ul-83-600v/a-3901/p-54842
industries/cables-by-type/others/industrial-cable/polycab-rr-e-mc-1100v-ac-is-9968-1	https://polycab.com/polycab-rr-e-mc-1100v-ac-is-9968-1/a-5038/p-55568
industries/cables-by-type/others/industrial-cable/polycab-type-mc-al-conductor-ul-1569-600v	https://polycab.com/polycab-type-mc-al-conductor-ul-1569-600v/a-5040/p-54951
industries/cables-by-type/others/industrial-cable/polycab-type-mc-cu-conductor-ul-1569-600v	https://polycab.com/polycab-type-mc-cu-conductor-ul-1569-600v/a-5040/p-54860
industries/cables-by-type/others/industrial-cable/polycab-type-mc-pvc-jacketed-cu-conductor-ul-1569-600v	https://polycab.com/polycab-type-mc-pvc-jacketed-cu-conductor-ul-1569-600v/a-5040/p-54862
industries/cables-by-type/others/marine-and-offshoreonshore-cable/polycab-h05rr-f-bsen-50525-2-21-mc-300500v-ac	https://polycab.com/polycab-h05rr-f-bsen-50525-2-21-mc-300500v-ac/a-5050/p-54945
industries/cables-by-type/others/marine-and-offshoreonshore-cable/polycab-hydro-type-lsxlpo-sc-ieee-1580-061kv-or-2kv	https://polycab.com/polycab-hydro-type-lsxlpo-sc-ieee-1580-061kv-or-2kv/a-5037/p-55317
industries/cables-by-type/others/marine-and-offshoreonshore-cable/polycab-h07rn-f-bsen-50525-2-21-mc-450750v-ac	https://polycab.com/polycab-h07rn-f-bsen-50525-2-21-mc-450750v-ac/a-5050/p-54832
industries/cables-by-type/others/marine-and-offshoreonshore-cable/polycab-rr-c-mc-1100v-ac-is-9968-1	https://polycab.com/polycab-rr-c-mc-1100v-ac-is-9968-1/a-5038/p-55576
industries/cables-by-type/others/marine-and-offshoreonshore-cable/polycab-rr-e-mc-1100v-ac-is-9968-1	https://polycab.com/polycab-rr-e-mc-1100v-ac-is-9968-1/a-5038/p-55568
industries/cables-by-type/others/marine-and-offshoreonshore-cable/polycab-sir-sc-1100v-ac-is-9968-1	https://polycab.com/polycab-sir-sc-1100v-ac-is-9968-1/a-5050/p-54931
industries/cables-by-type/others/marine-and-offshoreonshore-cable/polymarine-iec-60092-353-0610kv-uarmoured-cable	https://polycab.com/polymarine-iec-60092-353-0610kv-uarmoured-cable/a-5049/p-54888
industries/cables-by-type/others/marine-and-offshoreonshore-cable/polymarine-iec-60092-354-610kv	https://polycab.com/polymarine-iec-60092-354-610kv/a-5049/p-54898
industries/cables-by-type/others/marine-and-offshoreonshore-cable/polymarine-instrumentation-pair-250v-isos-iec-60092-376	https://polycab.com/polymarine-instrumentation-pair-250v-isos-iec-60092-376/a-5049/p-55053
industries/cables-by-type/others/marine-and-offshoreonshore-cable/polymarine-instrumentation-pair-250v-os-iec-60092-376	https://polycab.com/polymarine-instrumentation-pair-250v-os-iec-60092-376/a-5049/p-55051
industries/cables-by-type/others/rubber-cable/polycab-h05rr-f-bsen-50525-2-21-mc-300500v-ac	https://polycab.com/polycab-h05rr-f-bsen-50525-2-21-mc-300500v-ac/a-5050/p-54945
industries/cables-by-type/others/rubber-cable/polycab-mv-cu-is-9968-2-12722e-or-1111uekv	https://polycab.com/polycab-mv-cu-is-9968-2-12722-e-or-1111-ue-kv/a-5038/p-55614
industries/cables-by-type/others/rubber-cable/polycab-h07bn4-f-bsen-50525-2-21-mc-450750v-ac	https://polycab.com/polycab-h07bn4-f-bsen-50525-2-21-mc-450750v-ac/a-5050/p-55584
industries/cables-by-type/others/rubber-cable/polycab-mv-cu-is-9968-2-63511e-or-6666uekv	https://polycab.com/polycab-mv-cu-is-9968-2-63511-e-or-6666-ue-kv/a-5038/p-55612
industries/cables-by-type/others/rubber-cable/polycab-sir-1100v-ac-is-9968-1	https://polycab.com/polycab-sir-1100v-ac-is-9968-1/a-5050/p-54935
industries/cables-by-type/others/rubber-cable/polycab-sir-g-1100v-ac-is-9968-1	https://polycab.com/polycab-sir-g-1100v-ac-is-9968-1/a-5050/p-54929
industries/cables-by-type/others/rubber-cable/polycab-sir-sc-1100v-ac-is-9968-1	https://polycab.com/polycab-sir-sc-1100v-ac-is-9968-1/a-5050/p-54931
industries/cables-by-type/renewable-energy/polycab-solar-as-nzs-5000-rfh-at	https://polycab.com/polycab-solar-as-nzs-5000-rfh-at/a-5034/p-55515
industries/cables-by-type/renewable-energy/polycab-solar-as-nzs-5000-rfh	https://polycab.com/polycab-solar-as-nzs-5000-rfh/a-5034/p-55513
industries/cables-by-application/aerospace-industry/polycab-h05z1z1-f-bsen-50525-3-11-300500v-ac	https://polycab.com/polycab-h05z1z1-f-bsen-50525-3-11-300500v-ac/a-5051/p-54911
industries/cables-by-application/aerospace-industry/polycab-mv-cu-bs-6622-1933kv	https://polycab.com/polycab-mv-cu-bs-6622-1933kv/a-5051/p-54981
industries/cables-by-application/automation-and-process-control/polycab-01y-r-sc-1100v-ac-is-694	https://polycab.com/polycab-01y-r-sc-1100v-ac-is-694/a-5040/p-55628
industries/cables-by-application/automation-and-process-control/polycab-h05v-uh05v-rh05v-k-bsen-50525-2-31-sc-300500v-ac	https://polycab.com/polycab-h05v-uh05v-rh05v-k-bsen-50525-2-31-sc-300500v-ac/a-5040/p-55325
industries/cables-by-application/automation-and-process-control/polycab-cu-type-tctc-er-thhnthwn-2-tray-cable	https://polycab.com/polycab-cu-type-tctc-er-thhnthwn-2-tray-cable/a-3904/p-55564
industries/cables-by-application/cement-industry/polycab-hffr-04xzz-k04xzxz-k-mc-1100v-ac-is-17048	https://polycab.com/polycab-hffr-04xzz-k04xzxz-k-mc-1100v-ac-is-17048/a-5044/p-54822
industries/cables-by-application/cement-industry/polycab-h05bb-f-bsen-50525-2-21-mc-300500v-ac	https://polycab.com/polycab-h05bb-f-bsen-50525-2-21-mc-300500v-ac/a-5050/p-55586
industries/cables-by-application/cement-industry/polycab-hffr-4xzz-k04xzxz-k-1100v-ac-is-17048-flat-cable	https://polycab.com/polycab-hffr-4xzz-k04xzxz-k-1100v-ac-is-17048-flat-cable/a-5044/p-55646
industries/cables-by-application/cement-industry/polycab-lv-al-iec-60502-1-061kv-mc-3-sfa	https://polycab.com/polycab-lv-al-iec-60502-1-061kv-mc-3-sfa/a-5046/p-55279
industries/cables-by-application/cement-industry/polycab-lv-al-iec-60502-1-061kv-sc-awa	https://polycab.com/polycab-lv-al-iec-60502-1-061kv-sc-awa/a-5046/p-55245
industries/cables-by-standards/is-694/polycab-festoon-flat-05sqmm-multicore-cable	https://polycab.com/polycab-festoon-flat-05sqmm-multicore-cable/a-5040/p-55493
industries/cables-by-application/cement-industry/polycab-lv-is-7098-i-2c-2xwy	https://polycab.com/polycab-lv-is-7098-i-2c-2xwy/a-5043/p-54702
industries/cables-by-application/cement-industry/polycab-lv-is-7098-i-35c-a2xy	https://polycab.com/polycab-lv-is-7098-i-35c-a2xy/a-5046/p-54746
industries/cables-by-application/commercial/polycab-02ayy-2-core-1100v-is-694-flat-cable	https://polycab.com/polycab-02ayy-2-core-1100v-is-694-flat-cable/a-3901/p-54927
industries/cables-by-application/commercial/polycab-3192a3182a3183a3184a3185a-bs-6004-mc-300500v-ac	https://polycab.com/polycab-3192a3182a3183a3184a3185a-bs-6004-mc-300500v-ac/a-3904/p-55477
industries/cables-by-application/commercial/polycab-cu-xhhw-2-type-mc-steel-armoured-pvc-jacket-ul-1569-600v	https://polycab.com/polycab-cu-xhhw-2-type-mc-steel-armoured-pvc-jacket-ul-1569-600v/a-5040/p-54955
industries/cables-by-application/commercial/polycab-h03vvh2-f-bsen-50525-2-11-mc-300300v-ac	https://polycab.com/polycab-h03vvh2-f-bsen-50525-2-11-mc-300300v-ac/a-5040/p-55540
industries/cables-by-application/commercial/polycab-thhn-al-ul-83-600v	https://polycab.com/polycab-thhn-al-ul-83-600v/a-3901/p-54842
industries/cables-by-application/commercial/polycab-type-mc-cu-conductor-ul-1569-600v	https://polycab.com/polycab-type-mc-cu-conductor-ul-1569-600v/a-5040/p-54860
industries/cables-by-application/healthcare/polycab-etira-frlsh-1100v-ac-is-694	https://polycab.com/polycab-etira-frlsh-1100v-ac-is-694/a-3901/p-55660
industries/cables-by-application/healthcare/polycab-fr-lsh-1100v-ac-is-694	https://polycab.com/polycab-fr-lsh-1100v-ac-is-694/a-3901/p-54917
industries/cables-by-application/it-industry/polycab-lv-25-cu-iec-60502-1-061kv-mc-sfa	https://polycab.com/polycab-lv-25-cu-iec-60502-1-061kv-mc-sfa/a-5043/p-55311
industries/cables-by-application/it-industry/polycab-instrumentation-500-sttimf	https://polycab.com/polycab-instrumentation-500-st-timf/a-3905/p-54782
industries/cables-by-application/it-industry/polycab-lv-cu-iec-60502-1-061kv-mc-3-sfa	https://polycab.com/polycab-lv-cu-iec-60502-1-061kv-mc-3-sfa/a-5046/p-55285
industries/cables-by-application/it-industry/polycab-lv-cu-iec-60502-1-061kv-mc-4-swa	https://polycab.com/polycab-lv-cu-iec-60502-1-061kv-mc-4-swa/a-5046/p-55299
industries/cables-by-application/mass-transit-railways-and-marine/polymarine-instrumentation-pair-250v-br-scr-iec-60092-376	https://polycab.com/polymarine-instrumentation-pair-250v-br-scr-iec-60092-376/a-5049/p-55047
industries/cables-by-application/mining-drilling-and-tunneling/polycab-mv-cu-is-9968-2-12722e-or-1111uekv	https://polycab.com/polycab-mv-cu-is-9968-2-12722-e-or-1111-ue-kv/a-5038/p-55614
industries/cables-by-application/pharmaceutical-industry/polycab-hffr-01zz-k03xzz-k-1100v-ac-is-17048-flat-cable	https://polycab.com/polycab-hffr-01zz-k03xzz-k-1100v-ac-is-17048-flat-cable/a-5044/p-55644
industries/cables-by-application/it-industry/polycab-lv-is-7098-i-3c-a2xwy	https://polycab.com/polycab-lv-is-7098-i-3c-a2xwy/a-5043/p-54722
